domain,condition,conversation_id,step_index,delta,direction,directional_gain
python,oscillatory,python_oscillatory_014,5,0.2501753386761909,-1.0,-0.2501753386761909
python,oscillatory,python_oscillatory_014,6,-0.0770049381837139,1.0,-0.0770049381837139
python,oscillatory,python_oscillatory_015,1,-5.069921618691959,-1.0,5.069921618691959
python,oscillatory,python_oscillatory_015,2,5.210627898993678,1.0,5.210627898993678
python,oscillatory,python_oscillatory_015,3,-0.2125006236913496,-1.0,0.2125006236913496
python,oscillatory,python_oscillatory_015,4,0.6839778328638138,1.0,0.6839778328638138
python,oscillatory,python_oscillatory_015,5,-0.8890250054918736,-1.0,0.8890250054918736
python,oscillatory,python_oscillatory_015,6,0.49388951370223766,1.0,0.49388951370223766
python,oscillatory,python_oscillatory_016,1,-4.587027300798913,-1.0,4.587027300798913
python,oscillatory,python_oscillatory_016,2,1.4577925162730205,1.0,1.4577925162730205
python,oscillatory,python_oscillatory_016,3,0.2306494809901738,-1.0,-0.2306494809901738
python,oscillatory,python_oscillatory_016,4,0.18288707302968216,1.0,0.18288707302968216
python,oscillatory,python_oscillatory_016,5,-0.35374702499871696,-1.0,0.35374702499871696
python,oscillatory,python_oscillatory_016,6,0.030386286346019642,1.0,0.030386286346019642
python,oscillatory,python_oscillatory_017,1,-4.33409911282382,-1.0,4.33409911282382
python,oscillatory,python_oscillatory_017,2,-1.2489412386160779,1.0,-1.2489412386160779
python,oscillatory,python_oscillatory_017,3,-1.8727167287702344,-1.0,1.8727167287702344
python,oscillatory,python_oscillatory_017,4,2.1106899699105446,1.0,2.1106899699105446
python,oscillatory,python_oscillatory_017,5,-1.7798495037872297,-1.0,1.7798495037872297
python,oscillatory,python_oscillatory_017,6,0.7228097310830393,1.0,0.7228097310830393
python,oscillatory,python_oscillatory_018,1,-8.263867254855104,-1.0,8.263867254855104
python,oscillatory,python_oscillatory_018,2,2.2530838946100182,1.0,2.2530838946100182
python,oscillatory,python_oscillatory_018,3,-0.372426008091018,-1.0,0.372426008091018
python,oscillatory,python_oscillatory_018,4,0.2551386920663692,1.0,0.2551386920663692
python,oscillatory,python_oscillatory_018,5,-0.3303015578737951,-1.0,0.3303015578737951
python,oscillatory,python_oscillatory_018,6,0.1301471513331509,1.0,0.1301471513331509
python,oscillatory,python_oscillatory_019,1,-2.6403257981314763,-1.0,2.6403257981314763
python,oscillatory,python_oscillatory_019,2,2.537171570736769,1.0,2.537171570736769
python,oscillatory,python_oscillatory_019,3,-0.5723270597939742,-1.0,0.5723270597939742
python,oscillatory,python_oscillatory_019,4,0.32289332855991404,1.0,0.32289332855991404
python,oscillatory,python_oscillatory_019,5,-1.9088561398250405,-1.0,1.9088561398250405
python,oscillatory,python_oscillatory_019,6,1.6659187874300367,1.0,1.6659187874300367
python,oscillatory,python_oscillatory_020,1,-6.067567718082925,-1.0,6.067567718082925
python,oscillatory,python_oscillatory_020,2,4.219228801392334,1.0,4.219228801392334
python,oscillatory,python_oscillatory_020,3,0.0955213824403387,-1.0,-0.0955213824403387
python,oscillatory,python_oscillatory_020,4,0.2997688758764132,1.0,0.2997688758764132
python,oscillatory,python_oscillatory_020,5,-0.246902043901988,-1.0,0.246902043901988
python,oscillatory,python_oscillatory_020,6,-0.09423769894798228,1.0,-0.09423769894798228
python,oscillatory,python_oscillatory_021,1,-2.6027785819548575,-1.0,2.6027785819548575
python,oscillatory,python_oscillatory_021,2,2.686447717126362,1.0,2.686447717126362
python,oscillatory,python_oscillatory_021,3,-3.5861350901015783,-1.0,3.5861350901015783
python,oscillatory,python_oscillatory_021,4,3.4147820072504675,1.0,3.4147820072504675
python,oscillatory,python_oscillatory_021,5,-2.4675300949304653,-1.0,2.4675300949304653
python,oscillatory,python_oscillatory_021,6,1.1960379688746088,1.0,1.1960379688746088
python,oscillatory,python_oscillatory_022,1,-3.705824023953331,-1.0,3.705824023953331
python,oscillatory,python_oscillatory_022,2,3.873901261455144,1.0,3.873901261455144
python,oscillatory,python_oscillatory_022,3,-0.10955373506729771,-1.0,0.10955373506729771
python,oscillatory,python_oscillatory_022,4,0.13113802075745062,1.0,0.13113802075745062
python,oscillatory,python_oscillatory_022,5,0.1309058187837029,-1.0,-0.1309058187837029
python,oscillatory,python_oscillatory_022,6,-0.12580560102907556,1.0,-0.12580560102907556
python,oscillatory,python_oscillatory_023,1,0.22945785808230035,-1.0,-0.22945785808230035
python,oscillatory,python_oscillatory_023,2,4.407477205097004,1.0,4.407477205097004
python,oscillatory,python_oscillatory_023,3,-3.458266768667509,-1.0,3.458266768667509
python,oscillatory,python_oscillatory_023,4,1.7703199790262865,1.0,1.7703199790262865
python,oscillatory,python_oscillatory_023,5,1.3086530601564532,-1.0,-1.3086530601564532
python,oscillatory,python_oscillatory_023,6,-0.23939426174206258,1.0,-0.23939426174206258
python,oscillatory,python_oscillatory_024,1,1.1993188846198362,-1.0,-1.1993188846198362
python,oscillatory,python_oscillatory_024,2,-1.632790486054325,1.0,-1.632790486054325
python,oscillatory,python_oscillatory_024,3,-2.267578270949714,-1.0,2.267578270949714
python,oscillatory,python_oscillatory_024,4,0.6395283810905668,1.0,0.6395283810905668
python,oscillatory,python_oscillatory_024,5,0.14563870117264943,-1.0,-0.14563870117264943
python,oscillatory,python_oscillatory_024,6,0.2679932967379868,1.0,0.2679932967379868
python,oscillatory,python_oscillatory_025,1,-9.41425576132946,-1.0,9.41425576132946
python,oscillatory,python_oscillatory_025,2,5.252349767613934,1.0,5.252349767613934
python,oscillatory,python_oscillatory_025,3,-0.6009017886709886,-1.0,0.6009017886709886
python,oscillatory,python_oscillatory_025,4,-0.03016069582852976,1.0,-0.03016069582852976
python,oscillatory,python_oscillatory_025,5,0.06491728917345274,-1.0,-0.06491728917345274
python,oscillatory,python_oscillatory_025,6,-0.217861184103521,1.0,-0.217861184103521
python,oscillatory,python_oscillatory_026,1,-1.7957293300568948,-1.0,1.7957293300568948
python,oscillatory,python_oscillatory_026,2,1.1945409453779114,1.0,1.1945409453779114
python,oscillatory,python_oscillatory_026,3,0.6814792487574264,-1.0,-0.6814792487574264
python,oscillatory,python_oscillatory_026,4,0.6920776788320651,1.0,0.6920776788320651
python,oscillatory,python_oscillatory_026,5,-1.2869365748888424,-1.0,1.2869365748888424
python,oscillatory,python_oscillatory_026,6,0.9216620725753557,1.0,0.9216620725753557
python,oscillatory,python_oscillatory_027,1,-2.983884165706497,-1.0,2.983884165706497
python,oscillatory,python_oscillatory_027,2,1.6034433698173842,1.0,1.6034433698173842
python,oscillatory,python_oscillatory_027,3,-0.09875112336227887,-1.0,0.09875112336227887
python,oscillatory,python_oscillatory_027,4,0.7390184365426469,1.0,0.7390184365426469
python,oscillatory,python_oscillatory_027,5,-0.8762444739129385,-1.0,0.8762444739129385
python,oscillatory,python_oscillatory_027,6,-0.01623816213886098,1.0,-0.01623816213886098
python,oscillatory,python_oscillatory_028,1,-6.391812277151374,-1.0,6.391812277151374
python,oscillatory,python_oscillatory_028,2,0.7038610813141524,1.0,0.7038610813141524
python,oscillatory,python_oscillatory_028,3,-0.43891158375202766,-1.0,0.43891158375202766
python,oscillatory,python_oscillatory_028,4,0.14934793689965908,1.0,0.14934793689965908
python,oscillatory,python_oscillatory_028,5,0.15821142052541193,-1.0,-0.15821142052541193
python,oscillatory,python_oscillatory_028,6,-0.07734502616141237,1.0,-0.07734502616141237
python,oscillatory,python_oscillatory_029,1,-4.8975415176344725,-1.0,4.8975415176344725
python,oscillatory,python_oscillatory_029,2,2.350474045961013,1.0,2.350474045961013
python,oscillatory,python_oscillatory_029,3,0.2558351481548973,-1.0,-0.2558351481548973
python,oscillatory,python_oscillatory_029,4,0.28784775466512613,1.0,0.28784775466512613
python,oscillatory,python_oscillatory_029,5,0.041225236874807614,-1.0,-0.041225236874807614
python,oscillatory,python_oscillatory_029,6,-0.239498082947061,1.0,-0.239498082947061
python,oscillatory,python_oscillatory_030,1,-2.6522794705454302,-1.0,2.6522794705454302
python,oscillatory,python_oscillatory_030,2,3.945460442911582,1.0,3.945460442911582
python,oscillatory,python_oscillatory_030,3,-0.05428612585281822,-1.0,0.05428612585281822
python,oscillatory,python_oscillatory_030,4,0.16913907316198662,1.0,0.16913907316198662
python,oscillatory,python_oscillatory_030,5,-0.9057339606371211,-1.0,0.9057339606371211
python,oscillatory,python_oscillatory_030,6,-0.07615297157622081,1.0,-0.07615297157622081
python,oscillatory,python_oscillatory_031,1,-4.359572157084315,-1.0,4.359572157084315
python,oscillatory,python_oscillatory_031,2,1.695630430658794,1.0,1.695630430658794
python,oscillatory,python_oscillatory_031,3,-0.6726798149287996,-1.0,0.6726798149287996
python,oscillatory,python_oscillatory_031,4,0.3892651365175195,1.0,0.3892651365175195
python,oscillatory,python_oscillatory_031,5,-0.14309884065873257,-1.0,0.14309884065873257
python,oscillatory,python_oscillatory_031,6,-0.2625634879855159,1.0,-0.2625634879855159
python,oscillatory,python_oscillatory_032,1,-5.644810154427628,-1.0,5.644810154427628
python,oscillatory,python_oscillatory_032,2,4.703220540327744,1.0,4.703220540327744
python,oscillatory,python_oscillatory_032,3,-0.971416429745293,-1.0,0.971416429745293
python,oscillatory,python_oscillatory_032,4,0.09990103392418437,1.0,0.09990103392418437
python,oscillatory,python_oscillatory_032,5,0.04914070915652169,-1.0,-0.04914070915652169
python,oscillatory,python_oscillatory_032,6,0.11466456575754558,1.0,0.11466456575754558
python,oscillatory,python_oscillatory_033,1,-4.733129644149384,-1.0,4.733129644149384
python,oscillatory,python_oscillatory_033,2,6.4747545877796915,1.0,6.4747545877796915
python,oscillatory,python_oscillatory_033,3,1.1592207727068926,-1.0,-1.1592207727068926
python,oscillatory,python_oscillatory_033,4,-0.45520312637844973,1.0,-0.45520312637844973
python,oscillatory,python_oscillatory_033,5,0.1365586341537699,-1.0,-0.1365586341537699
python,oscillatory,python_oscillatory_033,6,-0.24751094837756815,1.0,-0.24751094837756815
python,oscillatory,python_oscillatory_034,1,-6.490605766142872,-1.0,6.490605766142872
python,oscillatory,python_oscillatory_034,2,1.760148743819875,1.0,1.760148743819875
python,oscillatory,python_oscillatory_034,3,-0.5509793675822221,-1.0,0.5509793675822221
python,oscillatory,python_oscillatory_034,4,0.5181355795393925,1.0,0.5181355795393925
python,oscillatory,python_oscillatory_034,5,0.10764566007109691,-1.0,-0.10764566007109691
python,oscillatory,python_oscillatory_034,6,-0.0965843940620824,1.0,-0.0965843940620824
python,oscillatory,python_oscillatory_035,1,-9.446942715768017,-1.0,9.446942715768017
python,oscillatory,python_oscillatory_035,2,4.2128334341524685,1.0,4.2128334341524685
python,oscillatory,python_oscillatory_035,3,-0.3433221059630125,-1.0,0.3433221059630125
python,oscillatory,python_oscillatory_035,4,0.15088662491968585,1.0,0.15088662491968585
python,oscillatory,python_oscillatory_035,5,-1.5946969314426116,-1.0,1.5946969314426116
python,oscillatory,python_oscillatory_035,6,1.8172360628257798,1.0,1.8172360628257798
python,oscillatory,python_oscillatory_036,1,-4.270094914990999,-1.0,4.270094914990999
python,oscillatory,python_oscillatory_036,2,0.49639808500558646,1.0,0.49639808500558646
python,oscillatory,python_oscillatory_036,3,-0.5326039198821702,-1.0,0.5326039198821702
python,oscillatory,python_oscillatory_036,4,1.0798913886971857,1.0,1.0798913886971857
python,oscillatory,python_oscillatory_036,5,-0.11855505146397957,-1.0,0.11855505146397957
python,oscillatory,python_oscillatory_036,6,-0.09037472603082758,1.0,-0.09037472603082758
python,oscillatory,python_oscillatory_037,1,-5.281099735139003,-1.0,5.281099735139003
python,oscillatory,python_oscillatory_037,2,7.042019501370204,1.0,7.042019501370204
python,oscillatory,python_oscillatory_037,3,1.0055477492235627,-1.0,-1.0055477492235627
python,oscillatory,python_oscillatory_037,4,-0.07087443937561799,1.0,-0.07087443937561799
python,oscillatory,python_oscillatory_037,5,0.24055876266765752,-1.0,-0.24055876266765752
python,oscillatory,python_oscillatory_037,6,0.07096588878946664,1.0,0.07096588878946664
python,oscillatory,python_oscillatory_038,1,-5.668484187172799,-1.0,5.668484187172799
python,oscillatory,python_oscillatory_038,2,4.756137359055778,1.0,4.756137359055778
python,oscillatory,python_oscillatory_038,3,-3.9541661355037756,-1.0,3.9541661355037756
python,oscillatory,python_oscillatory_038,4,3.225936527427322,1.0,3.225936527427322
python,oscillatory,python_oscillatory_038,5,-1.271009598733264,-1.0,1.271009598733264
python,oscillatory,python_oscillatory_038,6,1.633500114803322,1.0,1.633500114803322
python,oscillatory,python_oscillatory_039,1,-0.523020313846847,-1.0,0.523020313846847
python,oscillatory,python_oscillatory_039,2,0.21805081805578186,1.0,0.21805081805578186
python,oscillatory,python_oscillatory_039,3,-0.6684367433173422,-1.0,0.6684367433173422
python,oscillatory,python_oscillatory_039,4,2.170984847904079,1.0,2.170984847904079
python,oscillatory,python_oscillatory_039,5,-1.8229410835474624,-1.0,1.8229410835474624
python,oscillatory,python_oscillatory_039,6,0.2199912538056269,1.0,0.2199912538056269
